id	locus_id	full_name	virus_family	genus	clade	host_sci_name	Class	Superorder	Order	Family	Genus	assigned_name	assigned_gene	bitscore	identity	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	orientation
Falco_scaffold17_1_2821679	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Falco_peregrinus	Aves	Neognathae	Falconiformes	Falconidae	Falco	Fossil-Avihepadna1	consensus-genome	160	73.832	bgi_2011-10-28	Falco_peregrinus.scaf.fa	scaffold17_1	2821679	2822351	673	negative
Falco_scaffold17_1_2823771	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Falco_peregrinus	Aves	Neognathae	Falconiformes	Falconidae	Falco	Fossil-Avihepadna1	consensus-genome	97.1	88.462	bgi_2011-10-28	Falco_peregrinus.scaf.fa	scaffold17_1	2823771	2823992	210	negative
Falco_scaffold356_1_1218965	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Falco_peregrinus	Aves	Neognathae	Falconiformes	Falconidae	Falco	Woodchuck-hepatitis-virus	DNA-polymerase	61.6	40	bgi_2011-10-28	Falco_peregrinus.scaf.fa	scaffold356_1	1218965	1219219	255	negative
Falco_scaffold356_1_1220868	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Falco_peregrinus	Aves	Neognathae	Falconiformes	Falconidae	Falco	Bat-hepatitis-virus	core	88.6	40.594	bgi_2011-10-28	Falco_peregrinus.scaf.fa	scaffold356_1	1220868	1221233	366	negative
Falco_scaffold443_1_278566	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Falco_peregrinus	Aves	Neognathae	Falconiformes	Falconidae	Falco	Rosss-goose-hepatitis-B-virus	polymerase	96.7	55.405	bgi_2011-10-28	Falco_peregrinus.scaf.fa	scaffold443_1	278566	278907	342	positive
Callipepla_MCFN01014221_33	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Callipepla_squamata	Aves	Neognathae	Galliformes	Odontophoridae	Callipepla	Snow-goose-hepatitis-B-virus	pol	173	47.685	ASM221830v1	GCA_002218305.1_ASM221830v1_genomic.fna	MCFN01014221.1	33	1902	1870	positive
Gavia_Scaffold12476_840	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gavia_stellata	Aves	Neognathae	Gaviiformes	Gaviidae	Gavia	Woodchuck-hepatitis-virus	core-protein	118	43.902	bgi_2011-10-28	Gavia_stellata.scaf.noBacterial.fa	Scaffold12476	840	2612	1773	positive
Gavia_scaffold17967_65743	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gavia_stellata	Aves	Neognathae	Gaviiformes	Gaviidae	Gavia	Fossil-Avihepadna1	consensus-genome	502	76.471	bgi_2011-10-28	Gavia_stellata.scaf.noBacterial.fa	scaffold17967	65743	68302	2560	negative
Gavia_scaffold48443_85	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gavia_stellata	Aves	Neognathae	Gaviiformes	Gaviidae	Gavia	Sheldgoose-hepatitis-B-virus	pol	175	58.71	bgi_2011-10-28	Gavia_stellata.scaf.noBacterial.fa	scaffold48443	85	1356	1272	negative
Gavia_scaffold48443_2356	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gavia_stellata	Aves	Neognathae	Gaviiformes	Gaviidae	Gavia	Heron-hepatitis-B-virus	core	257	51.292	bgi_2011-10-28	Gavia_stellata.scaf.noBacterial.fa	scaffold48443	2356	3165	810	negative
Gavia_scaffold50963_11281	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gavia_stellata	Aves	Neognathae	Gaviiformes	Gaviidae	Gavia	Sheldgoose-hepatitis-B-virus	pol	335	64.919	bgi_2011-10-28	Gavia_stellata.scaf.noBacterial.fa	scaffold50963	11281	13893	2613	positive
Cariama_scaffold26485_3876	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Cariama_cristata	Aves	Neognathae	Gruiformes	Cariamidae	Cariama	Fossil-Avihepadna3	pol	209	70.558	bgi_2011-10-28	Cariama_cristata.scaf.noBacterial.fa	scaffold26485	3876	4514	639	negative
Cariama_scaffold26485_5633	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Cariama_cristata	Aves	Neognathae	Gruiformes	Cariamidae	Cariama	Bat-hepatitis-virus	core	90.9	46.512	bgi_2011-10-28	Cariama_cristata.scaf.noBacterial.fa	scaffold26485	5633	5890	258	negative
Cariama_scaffold329_14078	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Cariama_cristata	Aves	Neognathae	Gruiformes	Cariamidae	Cariama	Fossil-Avihepadna1	consensus-genome	318	70.956	bgi_2011-10-28	Cariama_cristata.scaf.noBacterial.fa	scaffold329	14078	17030	2953	positive
Cariama_scaffold5097_126917	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Cariama_cristata	Aves	Neognathae	Gruiformes	Cariamidae	Cariama	Heron-hepatitis-B-virus	polymerase	150	53.741	bgi_2011-10-28	Cariama_cristata.scaf.noBacterial.fa	scaffold5097	126917	129824	2908	positive
Eurypyga_scaffold15072_68158	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Eurypyga_helias	Aves	Neognathae	Gruiformes	Eurypygidae	Eurypyga	Fossil-Avihepadna1	consensus-genome	327	84.456	bgi_2011-10-28	Eurypyga_helias.scaf.noBacterial.fa	scaffold15072	68158	70594	2437	positive
Eurypyga_scaffold15183_5504	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Eurypyga_helias	Aves	Neognathae	Gruiformes	Eurypygidae	Eurypyga	Roundleaf-bat-hepatitis-B-virus	core-protein	71.2	38.182	bgi_2011-10-28	Eurypyga_helias.scaf.noBacterial.fa	scaffold15183	5504	5842	339	negative
Balearica_scaffold10019_324	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Balearica_regulorum	Aves	Neognathae	Gruiformes	Gruidae	Balearica	Horseshoe-bat-hepatitis-B-virus	core	90.5	46.591	bgi_2011-10-28	Balearica_regulorum_gibbericeps.scaf.noBacterial.fa	scaffold10019	324	587	264	negative
Balearica_scaffold1498_39635	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Balearica_regulorum	Aves	Neognathae	Gruiformes	Gruidae	Balearica	Fossil-Avihepadna1	consensus-genome	224	86.885	bgi_2011-10-28	Balearica_regulorum_gibbericeps.scaf.noBacterial.fa	scaffold1498	39635	41422	1788	negative
Balearica_scaffold18147_1354	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Balearica_regulorum	Aves	Neognathae	Gruiformes	Gruidae	Balearica	Heron-hepatitis-B-virus	polymerase	128	53.846	bgi_2011-10-28	Balearica_regulorum_gibbericeps.scaf.noBacterial.fa	scaffold18147	1354	1758	405	negative
Balearica_scaffold25654_2920	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Balearica_regulorum	Aves	Neognathae	Gruiformes	Gruidae	Balearica	Fossil-Avihepadna3	pol	82	64.789	bgi_2011-10-28	Balearica_regulorum_gibbericeps.scaf.noBacterial.fa	scaffold25654	2920	3465	252	negative
Grus_BDFG01003452_12815	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Grus_japonensis	Aves	Neognathae	Gruiformes	Gruidae	Grus	Fossil-Avihepadna1	consensus-genome	483	76.316	ver1.0	GCA_002002985.1_Grus_japonensis_ver1.0_genomic.fna	BDFG01003452.1	12815	15566	2752	positive
Grus_BDFG01031951_4344	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Grus_japonensis	Aves	Neognathae	Gruiformes	Gruidae	Grus	Tent-making-bat-hepatitis-B-virus	polymerase	77.4	56.18	ver1.0	GCA_002002985.1_Grus_japonensis_ver1.0_genomic.fna	BDFG01031951.1	4344	4616	273	negative
Grus_BDFG01188283_605	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Grus_japonensis	Aves	Neognathae	Gruiformes	Gruidae	Grus	Horseshoe-bat-hepatitis-B-virus	core	92	46.591	ver1.0	GCA_002002985.1_Grus_japonensis_ver1.0_genomic.fna	BDFG01188283.1	605	868	264	positive
Mesitornis_scaffold28184_13340	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Mesitornis_unicolor	Aves	Neognathae	Gruiformes	Mesitornithidae	Mesitornis	Fossil-Avihepadna1	consensus-genome	440	52.363	bgi_2011-10-28	Mesitornis_unicolor.scaf.noBacterial.fa	scaffold28184	13340	15096	1757	positive
Mesitornis_scaffold9159_6973	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Mesitornis_unicolor	Aves	Neognathae	Gruiformes	Mesitornithidae	Mesitornis	Horseshoe-bat-hepatitis-B-virus	pol	55.5	36.986	bgi_2011-10-28	Mesitornis_unicolor.scaf.noBacterial.fa	scaffold9159	6973	7194	222	negative
Chlamydotis_NW_010470167_64613	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Chlamydotis_macqueenii	Aves	Neognathae	Gruiformes	Otididae	Chlamydotis	Fossil-Avihepadna1	consensus-genome	257	83.117	ASM69519v1	187382_ref_ASM69519v1_chrUn.fa	gi|702204593|ref|NW_010470167.1|	64613	67036	2424	negative
Chlamydotis_scaffold36512_64613	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Chlamydotis_undulata	Aves	Neognathae	Gruiformes	Otididae	Chlamydotis	Fossil-Avihepadna1	consensus-genome	257	83.117	bgi_2011-10-28	Chlamydotis_undulata.scaf.noBacterial.fa	scaffold36512	64613	67036	2424	negative
Gallirallus_BDFH01024558_2	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gallirallus_okinawae	Aves	Neognathae	Gruiformes	Rallidae	Gallirallus	Snow-goose-hepatitis-B-virus	preC	145	36.604	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01024558.1	2	1134	1133	negative
Gallirallus_BDFH01068897_274	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gallirallus_okinawae	Aves	Neognathae	Gruiformes	Rallidae	Gallirallus	Fossil-Avihepadna1	consensus-genome	67	68.182	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01068897.1	274	480	207	negative
Gallirallus_BDFH01105682_1476	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gallirallus_okinawae	Aves	Neognathae	Gruiformes	Rallidae	Gallirallus	Fossil-Avihepadna1	consensus-genome	153	76.768	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01105682.1	1476	1772	297	negative
Gallirallus_BDFH01176670_648	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gallirallus_okinawae	Aves	Neognathae	Gruiformes	Rallidae	Gallirallus	Fossil-Avihepadna1	consensus-genome	121	33.73	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01176670.1	648	2479	1832	positive
Gallirallus_BDFH01213672_1337	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gallirallus_okinawae	Aves	Neognathae	Gruiformes	Rallidae	Gallirallus	Snow-goose-hepatitis-B-virus	pol	88.6	58.571	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01213672.1	1337	1537	201	negative
Gallirallus_BDFH01357851_2	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Gallirallus_okinawae	Aves	Neognathae	Gruiformes	Rallidae	Gallirallus	Sheldgoose-hepatitis-B-virus	pol	63.5	74.359	Gallirallus_okinawae_ver1.0	GCA_002003005.1_Gallirallus_okinawae_ver1.0_genomic.fna	BDFH01357851.1	2	118	117	positive
Tauraco_scaffold29119_1843	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Tauraco_erythrolophus	Aves	Neognathae	Musophagiformes	Musophagidae	Tauraco	Horseshoe-bat-hepatitis-B-virus	core	76.3	44.828	bgi_2011-10-28	Tauraco_erythrolophus.scaf.noBacterial.fa	scaffold29119	1843	2103	261	positive
Tauraco_scaffold35184_9488	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Tauraco_erythrolophus	Aves	Neognathae	Musophagiformes	Musophagidae	Tauraco	Rosss-goose-hepatitis-B-virus	polymerase	114	49.55	bgi_2011-10-28	Tauraco_erythrolophus.scaf.noBacterial.fa	scaffold35184	9488	9832	345	negative
Opisthocomus_scaffold15_2939830	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Opisthocomus_hoazin	Aves	Neognathae	Opisthocomiformes	Opisthocomidae	Opisthocomus	Fossil-Avihepadna1	consensus-genome	132	89.041	bgi_2011-10-28	Ophisthocomus_hoazin.scaf.noBacterial.fa	scaffold15	2939830	2940515	686	negative
Opisthocomus_scaffold617_14250	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Opisthocomus_hoazin	Aves	Neognathae	Opisthocomiformes	Opisthocomidae	Opisthocomus	Woodchuck-hepatitis-virus	core-protein	92	38.017	bgi_2011-10-28	Ophisthocomus_hoazin.scaf.noBacterial.fa	scaffold617	14250	14612	363	negative
Acanthisitta_scaffold27280_53118	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Acanthisitta_chloris	Aves	Neognathae	Passeriformes	Acanthisittidae	Acanthisitta	Fossil-Avihepadna1	consensus-genome	165	55.556	bgi_2011-10-28	Acanthisitta_chloris.scaf.noBacterial.fa	scaffold27280	53118	53597	480	positive
Acanthisitta_scaffold7507_11419	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Acanthisitta_chloris	Aves	Neognathae	Passeriformes	Acanthisittidae	Acanthisitta	Snow-goose-hepatitis-B-virus	pol	55.1	61.538	bgi_2011-10-28	Acanthisitta_chloris.scaf.noBacterial.fa	scaffold7507	11419	11535	117	positive
Corvus_scaffold103_4301653	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Corvus_brachyrhynchos	Aves	Neognathae	Passeriformes	Corvidae	Corvus	Fossil-Avihepadna1	consensus-genome	193	75.2	bgi_2011-10-28	Corvus_brachyrhynchos.scaf.noBacterial.fa	scaffold103	4301653	4302081	429	negative
Corvus_scaffold103_4304230	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Corvus_brachyrhynchos	Aves	Neognathae	Passeriformes	Corvidae	Corvus	Fossil-Avihepadna1	consensus-genome	117	79.167	bgi_2011-10-28	Corvus_brachyrhynchos.scaf.noBacterial.fa	scaffold103	4304230	4304478	246	negative
Corvus_NW_010959474_2482954	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Corvus_cornix_cornix	Aves	Neognathae	Passeriformes	Corvidae	Corvus	Fossil-Avihepadna1	consensus-genome	117	78.082	932674	932674_ref_Hooded_Crow_genome_chrUn.fa	gi|725624890|ref|NW_010959474.1|	2482954	2483202	249	positive
Corvus_NW_010959474_2484845	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Corvus_cornix_cornix	Aves	Neognathae	Passeriformes	Corvidae	Corvus	Fossil-Avihepadna1	consensus-genome	171	60.526	932674	932674_ref_Hooded_Crow_genome_chrUn.fa	gi|725624890|ref|NW_010959474.1|	2484845	2485333	489	positive
Corvus_QORP01000646_7253913	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Corvus_hawaiiensis	Aves	Neognathae	Passeriformes	Corvidae	Corvus	Fossil-Avihepadna1	consensus-genome	195	76	GCA_003402825.1_Coha_1.0	GCA_003402825.1_Coha_1.0_genomic.fna	QORP01000646.1	7253913	7254769	857	negative
Erythrura_QUSF01000006_5428121	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Fossil-Avihepadna1	consensus-genome	172	65.672	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000006.1	5428121	5428791	671	positive
Erythrura_QUSF01000039_2776206	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Snow-goose-hepatitis-B-virus	pol	446	55.198	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000039.1	2776206	2777660	1455	positive
Erythrura_QUSF01000045_231513	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Heron-hepatitis-B-virus	core	103	59.524	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000045.1	231513	231782	270	positive
Erythrura_QUSF01000081_1254555	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Rosss-goose-hepatitis-B-virus	polymerase	124	53.846	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000081.1	1254555	1254869	315	positive
Erythrura_QUSF01000097_1088263	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Sheldgoose-hepatitis-B-virus	pol	230	58.049	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000097.1	1088263	1088853	591	negative
Erythrura_QUSF01000119_431941	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Heron-hepatitis-B-virus	polymerase	90.1	34.641	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000119.1	431941	432393	453	negative
Erythrura_QUSF01000120_431849	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Rosss-goose-hepatitis-B-virus	polymerase	89.4	53.425	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01000120.1	431849	432298	450	negative
Erythrura_QUSF01009756_636	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Erythrura_gouldiae	Aves	Neognathae	Passeriformes	Estrildidae	Erythrura	Rosss-goose-hepatitis-B-virus	polymerase	97.4	53.012	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	QUSF01009756.1	636	884	249	negative
Lonchura_NW_018654818_2770867	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Sheldgoose-hepatitis-B-virus	pol	73.9	75	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018654818.1	2770867	2771010	144	positive
Lonchura_NW_018654989_2092	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Rosss-goose-hepatitis-B-virus	polymerase	120	70.13	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018654989.1	2092	2594	503	positive
Lonchura_NW_018655127_2248617	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Heron-hepatitis-B-virus	core	100	55.952	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018655127.1	2248617	2248886	270	negative
Lonchura_NW_018655172_851617	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Sheldgoose-hepatitis-B-virus	pol	192	65.942	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018655172.1	851617	852030	414	negative
Lonchura_NW_018655770_1330748	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Heron-hepatitis-B-virus	polymerase	167	48.538	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018655770.1	1330748	1331344	597	positive
Lonchura_NW_018656315_297641	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Snow-goose-hepatitis-B-virus	pol	425	57.527	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018656315.1	297641	299381	1741	positive
Lonchura_NW_018656404_523010	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Snow-goose-hepatitis-B-virus	pol	96.3	55.696	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018656404.1	523010	523258	249	negative
Lonchura_NW_018657052_2885154	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Fossil-Avihepadna1	consensus-genome	155	76.289	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018657052.1	2885154	2885444	291	negative
Lonchura_NW_018657112_465189	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Lonchura_striata_domestica	Aves	Neognathae	Passeriformes	Estrildidae	Lonchura	Rosss-goose-hepatitis-B-virus	polymerase	84.7	55.072	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	NW_018657112.1	465189	465638	450	positive
