record_ID	organism	id	locus_id	assigned_name	virus_family	virus_genus	virus_clade	locus_numeric_id	target_datatype	target_version	target_name	probe_type	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity	evalue_num	evalue_exp	subject_start	subject_end	query_start	query_end	align_len	gap_openings	mismatches	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus
4733	Serinus_canaria	Serinus_canaria_4733	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	ncbi_100	9135_ref_SCA1_chrUn.fa	ORF	gi|668343350|ref|NW_007931131.1|	25006896	25007117	222	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	+	107	94.545	9	36	1	55	7	171	55	0	3	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus
2934	Sporophila_hypoxantha	Sporophila_hypoxantha_2934	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	ORF	NDFG01000037.1	1963563	1963700	138	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	-	88	91.304	2	28	7	52	1	138	46	0	4	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Sporophila
4759	Taeniopygia_guttata	Taeniopygia_guttata_4759	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	goldenpath_taeGut2	taeGut2.fa	ORF	chr8	25657993	25658223	231	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	+	109	98.182	2	36	1	55	16	180	55	0	1	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia
2570	Junco_hyemalis	Junco_hyemalis_2570	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	ASM382977v1	GCA_003829775.1_ASM382977v1_genomic.fna	ORF	QZWM01002192.1	28906629	28906832	204	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	+	89	86.275	3	28	5	55	1	153	51	0	7	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Junco
4736	Setophaga_coronata	Setophaga_coronata_4736	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	ORF	MDLI01000090.1	2520513	2520701	189	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	+	103	94.444	3	34	2	55	1	162	54	0	3	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga
3015	Zonotrichia_albicollis	Zonotrichia_albicollis_3015	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	1.0.1	44394_ref_Zonotrichia_albicollis-1.0.1_chrUn.fa	ORF	gi|538541919|ref|NW_005081684.1|	1042037	1042234	198	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	+	82	81.633	8	26	7	55	1	147	49	0	9	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Zonotrichia
4404	Hemignathus_virens	Hemignathus_virens_4404	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	Hepadnaviridae	Avihepadnavirus	NULL	6	low_coverage	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	ORF	LTAT01000011.1	25619944	25620219	276	eHBV-Avi.6-Passeriformes-eZHBV_O4_HAS	polyprotein	+	107	90.909	3	35	1	55	61	225	55	0	5	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus
3437	Geospiza_fortis	Geospiza_fortis_3437	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	Hepadnaviridae	Avihepadnavirus	NULL	7	low_coverage	goldenpath_geoFor1	geoFor1.fa_2.fa	ORF	JH739977	1365118	1365309	192	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	polyprotein	+	110	88.136	6	37	5	63	13	189	59	0	7	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Geospiza
3673	Serinus_canaria	Serinus_canaria_3673	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	Hepadnaviridae	Avihepadnavirus	NULL	7	low_coverage	ncbi_100	9135_ref_SCA1_chrUn.fa	ORF	gi|668343331|ref|NW_007931150.1|	3614273	3614509	237	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	polyprotein	+	101	82.456	5	33	7	63	1	171	57	0	10	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus
3680	Setophaga_coronata	Setophaga_coronata_3680	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	Hepadnaviridae	Avihepadnavirus	NULL	7	low_coverage	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	ORF	MDLI01000263.1	365909	366088	180	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	polyprotein	+	111	88.136	3	37	5	63	1	177	59	0	7	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga
3708	Taeniopygia_guttata	Taeniopygia_guttata_3708	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	Hepadnaviridae	Avihepadnavirus	NULL	7	low_coverage	goldenpath_taeGut2	taeGut2.fa	ORF	chrUn_EQ836117	2146	2433	288	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	polyprotein	-	117	86.364	7	39	1	62	7	204	66	1	5	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia
3707	Taeniopygia_guttata	Taeniopygia_guttata_3707	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	Hepadnaviridae	Avihepadnavirus	NULL	7	low_coverage	goldenpath_taeGut2	taeGut2.fa	ORF	chr19	5856561	5856836	276	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	polyprotein	+	121	88.06	1	40	1	63	7	207	67	1	4	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia
5297	Hemignathus_virens	Hemignathus_virens_5297	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	Hepadnaviridae	Avihepadnavirus	NULL	7	low_coverage	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	ORF	LTAT01000021.1	5844013	5844291	279	eHBV-Avi.7-Passeriformes-eZHBV_O5_HAS	polyprotein	+	113	88.136	2	37	5	63	100	276	59	0	7	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus
5186	Amazona_vittata	Amazona_vittata_5186	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	AV1	GCA_000332375.1_AV1_genomic.fna	ORF	KB281127.1	2989	3150	162	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	81	66.667	3	24	42	95	1	162	54	0	18	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
2103	Amazona_vittata	Amazona_vittata_2103	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	AV1	GCA_000332375.1_AV1_genomic.fna	ORF	KB280676.1	4488	4787	300	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	66	42.424	2	17	12	77	103	300	66	0	38	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
5264	Erythrura_gouldiae	Erythrura_gouldiae_5264	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	ORF	QUSF01000081.1	1254483	1254905	423	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	140	75	3	46	57	148	73	348	92	0	23	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura
5265	Erythrura_gouldiae	Erythrura_gouldiae_5265	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	ORF	QUSF01000119.1	431848	432168	321	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	126	81.579	3	41	73	148	1	228	76	0	14	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura
4920	Geospiza_fortis	Geospiza_fortis_4920	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	goldenpath_geoFor1	geoFor1.fa_2.fa	ORF	JH740062	860717	860953	237	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	82	69.355	6	24	53	113	28	204	62	2	15	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Geospiza
5315	Lonchura_striata_domestica	Lonchura_striata_domestica_5315	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	ORF	NW_018657112.1	465411	465635	225	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	131	86.667	9	44	73	147	1	225	75	0	10	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Lonchura
5409	Passer_domesticus	Passer_domesticus_5409	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	Passer_domesticus-1.0	GCA_001700915.1_Passer_domesticus-1.0_genomic.fna	ORF	CM004539.1	1964898	1965349	452	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	110	66.234	4	34	37	113	79	309	77	0	26	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passeridae	Passer
2320	Psittacula_krameri	Psittacula_krameri_2320	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	ORF	NFZL01000014.1	476521	476676	156	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	69	55.769	2	19	42	93	1	156	52	0	23	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula
4740	Setophaga_coronata	Setophaga_coronata_4740	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	ORF	MDLI01000204.1	407625	407933	309	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	92	81.034	2	27	55	112	13	186	58	0	11	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga
5319	Lonchura_striata_domestica	Lonchura_striata_domestica_5319	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	ORF	NW_018656404.1	523010	523264	255	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	119	71.951	6	39	42	122	7	252	82	1	22	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Lonchura
5506	Setophaga_coronata	Setophaga_coronata_5506	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	mywagenomev1.1	GCA_001746935.1_mywagenomev1.1_genomic.fna	ORF	MDLI01000283.1	462331	462669	339	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	119	60.825	3	38	52	148	55	339	97	1	36	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Parulidae	Setophaga
5516	Sporophila_hypoxantha	Sporophila_hypoxantha_5516	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	ORF	NDFG01000012.1	2090894	2091265	372	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	144	71.134	4	48	52	148	55	345	97	0	28	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Sporophila
5261	Erythrura_gouldiae	Erythrura_gouldiae_5261	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	ORF	QUSF01000120.1	431756	432076	321	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	129	82.895	3	42	73	148	1	228	76	0	13	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura
5286	Geospiza_fortis	Geospiza_fortis_5286	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	goldenpath_geoFor1	geoFor1.fa_2.fa	ORF	JH740170	171624	172061	438	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	158	72.381	6	53	44	148	70	384	105	0	29	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Geospiza
5306	Junco_hyemalis	Junco_hyemalis_5306	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	ASM382977v1	GCA_003829775.1_ASM382977v1_genomic.fna	ORF	QZWM01004448.1	3045824	3046213	390	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	112	57.895	4	35	37	148	1	318	114	3	38	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Junco
4414	Junco_hyemalis	Junco_hyemalis_4414	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	ASM382977v1	GCA_003829775.1_ASM382977v1_genomic.fna	ORF	QZWM01003291.1	2906136	2906420	285	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	79	88.636	1	22	69	112	1	132	44	0	5	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Junco
5393	Nestor_notabilis	Nestor_notabilis_5393	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	bgi_2011-10-28	Nestor_notabilis.scaf.noBacterial.fa	ORF	scaffold11426	79934	80293	360	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	100	51.042	7	31	16	111	4	288	96	1	46	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Nestor
5515	Sporophila_hypoxantha	Sporophila_hypoxantha_5515	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	ORF	NDFG01000518.1	223405	223677	273	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	94	82.759	2	28	55	112	13	186	58	0	10	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Sporophila
5523	Taeniopygia_guttata	Taeniopygia_guttata_5523	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	goldenpath_taeGut2	taeGut2.fa	ORF	chr26	864217	864465	249	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	114	70.37	1	36	42	121	7	249	81	1	23	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia
5562	Zonotrichia_albicollis	Zonotrichia_albicollis_5562	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	1.0.1	44394_ref_Zonotrichia_albicollis-1.0.1_chrUn.fa	ORF	gi|538541651|ref|NW_005081749.1|	417815	418138	324	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	106	57.143	3	33	39	148	1	312	112	3	38	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Zonotrichia
2060	Zonotrichia_albicollis	Zonotrichia_albicollis_2060	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	1.0.1	44394_ref_Zonotrichia_albicollis-1.0.1_chrUn.fa	ORF	gi|538541228|ref|NW_005081857.1|	294574	294729	156	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	77	81.25	10	23	55	102	13	156	48	0	9	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Zonotrichia
5262	Erythrura_gouldiae	Erythrura_gouldiae_5262	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	ORF	QUSF01009756.1	636	887	252	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	-	124	73.171	1	40	42	122	4	249	82	1	21	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura
5318	Lonchura_striata_domestica	Lonchura_striata_domestica_5318	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	LonStrDom1	GCF_002197715.1_LonStrDom1_genomic.fna	ORF	NW_018655770.1	1330880	1331374	495	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	180	76.991	2	61	35	147	1	339	113	0	26	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Lonchura
5408	Passer_domesticus	Passer_domesticus_5408	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	Passer_domesticus-1.0	GCA_001700915.1_Passer_domesticus-1.0_genomic.fna	ORF	CM004554.1	2326426	2326917	492	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	254	90.58	9	91	11	148	34	447	138	0	13	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passeridae	Passer
5498	Serinus_canaria	Serinus_canaria_5498	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	ncbi_100	9135_ref_SCA1_chrUn.fa	ORF	gi|668343315|ref|NW_007931166.1|	2394441	2394875	435	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	224	86.154	2	79	19	148	1	390	130	0	18	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Serinus
5530	Taeniopygia_guttata	Taeniopygia_guttata_5530	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	goldenpath_taeGut2	taeGut2.fa	ORF	chr12	3002468	3003040	573	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	169	79.231	10	57	19	148	10	399	130	0	27	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Taeniopygia
5302	Hemignathus_virens	Hemignathus_virens_5302	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	ORF	LTAT01000030.1	2621950	2622384	435	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	198	77.612	6	69	19	148	1	390	134	2	22	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus
5299	Hemignathus_virens	Hemignathus_virens_5299	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	Hepadnaviridae	Avihepadnavirus	NULL	8	low_coverage	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	ORF	LTAT01000015.1	3013432	3013797	366	eHBV-Avi.8-Australiaves-eZHBV_E_HAS	polyprotein	+	105	67.089	2	32	70	148	1	237	79	0	26	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus
4262	Agapornis_roseicollis	Agapornis_roseicollis_4262	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	9	low_coverage	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	ORF	NDXB01013011.1	270270	270548	279	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	polyprotein	-	81	45.652	7	22	220	309	7	279	92	2	47	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis
5332	Melopsittacus_undulatus	Melopsittacus_undulatus_5332	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	9	low_coverage	goldenpath_melUnd1	melUnd1.fa_2.fa	ORF	JH556615	7020778	7024662	3885	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	polyprotein	-	947	88.847	0	1	290	812	1691	3265	529	4	49	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
5333	Melopsittacus_undulatus	Melopsittacus_undulatus_5333	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	9	low_coverage	goldenpath_melUnd1	melUnd1.fa_2.fa	ORF	JH556590	1644901	1645541	641	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	polyprotein	-	264	83.221	4	85	542	690	162	608	149	0	25	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
4939	Melopsittacus_undulatus	Melopsittacus_undulatus_4939	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	9	low_coverage	goldenpath_melUnd1	melUnd1.fa_1.fa	ORF	JH549494	284	469	186	eHBV-Avi.9-Melopsittacus-HVe1MelUnd	polyprotein	+	93	85.185	1	26	26	76	25	186	54	1	5	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
4436	Melopsittacus_undulatus	Melopsittacus_undulatus_4436	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	10	low_coverage	goldenpath_melUnd1	melUnd1.fa_1.fa	ORF	JH556491	5716056	5716169	114	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	polyprotein	-	77	83.333	2	21	144	179	1	108	36	0	6	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
4441	Melopsittacus_undulatus	Melopsittacus_undulatus_4441	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	10	low_coverage	goldenpath_melUnd1	melUnd1.fa_2.fa	ORF	JH556601	13957034	13957165	132	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	polyprotein	+	76	82.927	4	21	425	465	9	131	41	0	7	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
5339	Melopsittacus_undulatus	Melopsittacus_undulatus_5339	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	Hepadnaviridae	Avihepadnavirus	NULL	10	low_coverage	goldenpath_melUnd1	melUnd1.fa_3.fa	ORF	JH556633	12741288	12744342	3055	eHBV-Avi.10-Melopsittacus-HVe2MelUnd	polyprotein	+	384	63.939	0	1	278	599	837	1811	330	5	106	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
